"Unique id",channel_name,category,Subcategory,Order_id,order_date_time,"Issue_reported at",issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,"Tenure Bucket","Agent Shift","CSAT Score"
16354f9a-a44f-4851-8577-4a9000fe4d9e,Inbound,Returns,Missing,71a704a8-16fe-4226-a328-40d7d65443c5,?,"07/08/2023 20:42","07/08/2023 20:54",07-Aug-23,Unknown,Others,?,?,"Mike Fields","Madison Kim","John Smith",>90,Split,5
1635d0d7-a4dc-49e5-a68b-0e98fdd41803,Inbound,"Refund Related","Refund Enquiry",c3fb7df2-3c72-4ba6-8262-24daee958737,?,"01/08/2023 20:42","01/08/2023 21:20",01-Aug-23,Unknown,Others,?,?,"Craig Henderson","Brayden Wong","John Smith",>90,Evening,5
1636a7ad-81c1-4b63-8aa3-b727368f3f7f,Inbound,"Order Related","Invoice request",bfb08ec5-f8e1-4d93-b408-0ac1aa60cb82,?,"06/08/2023 12:03","06/08/2023 12:10",06-Aug-23,Unknown,Others,?,?,"Kayla Wilson","Evelyn Kimura","John Smith",0-30,Morning,5
16378a0f-840f-48d3-bc66-6d8826bb7d9d,Outcall,Returns,"Reverse Pickup Enquiry",65cb8b7b-fc3d-4531-a7ff-a7b5b1301dc2,?,"29/08/2023 13:24","29/08/2023 13:29",29-Aug-23,Unknown,Others,?,?,"Pamela Perez","Zoe Yamamoto","John Smith",>90,Morning,1
1637c09f-5141-4045-bd91-cf197351be52,Inbound,"Order Related","Priority delivery",?,?,"16/08/2023 09:04","16/08/2023 09:05",16-Aug-23,Unknown,Others,?,?,"Hannah Harding","Abigail Suzuki","Jennifer Nguyen","On Job Training",Evening,5
1637c533-7bb5-4bed-a4d4-9884b7e2f9f9,Inbound,"Order Related","Invoice request",5daa1a1c-f9f0-4680-8dc5-e23831e41b7f,?,"20/08/2023 16:16","20/08/2023 22:55",20-Aug-23,Unknown,Others,?,?,"Robert Miranda","Emma Park","John Smith",31-60,Morning,5
1638886a-3d57-4ff0-8357-dda4dffdbaa6,Outcall,"Order Related","Invoice request",?,?,"14/08/2023 11:48","14/08/2023 11:59",14-Aug-23,Unknown,Others,?,?,"Sharon Stephenson","Jacob Sato","Emily Chen",0-30,Evening,5
16391c46-758b-4615-8e4f-4d9a6cc8cf54,Inbound,Returns,Missing,?,?,"04/08/2023 17:52","04/08/2023 22:12",04-Aug-23,Unknown,Others,?,?,"Nicole Patel","William Park","John Smith",31-60,Evening,4
163a385b-54f9-4c3e-bebc-3f4b4c2c02b3,Outcall,Feedback,"UnProfessional Behaviour",5b43a83a-cfb0-4893-8276-525392810d22,?,"22/08/2023 19:00","22/08/2023 19:02",22-Aug-23,Unknown,Others,?,?,"Matthew Graham","Aiden Patel","Olivia Tan","On Job Training",Evening,5
163b2519-9fa6-4da8-83e6-de9ebf8af0b2,Inbound,"Payments related","Online Payment Issues",?,?,"03/08/2023 16:59","03/08/2023 17:00",03-Aug-23,Unknown,Others,?,?,"Tiffany Smith","Mia Patel","Emily Chen",61-90,Evening,5
163b3875-00ba-4b3b-a092-478a0ba8f9d6,Inbound,"Order Related",Delayed,c0aa56d8-54d1-440a-bf22-cb5ab18ea6cd,?,"08/08/2023 19:01","08/08/2023 19:04",08-Aug-23,Unknown,Others,?,?,"Andrea Conley","Noah Patel","Michael Lee",31-60,Evening,5
163b7667-bf62-4b23-ac2e-60f44aab56a4,Outcall,"Order Related","Seller Cancelled Order",3960a63c-189c-4f37-95f5-2ab73ed86fc8,?,"02/08/2023 20:56","02/08/2023 21:00",02-Aug-23,Unknown,Others,?,?,"Nicole Chavez","Alexander Tanaka","Michael Lee",0-30,Evening,1
163d63e5-7ccd-4001-8a85-92f9b8feb342,Inbound,"Refund Related","Refund Enquiry",9a38ed44-a94d-44f3-adc2-da15d231201e,?,"31/08/2023 18:58","31/08/2023 18:59",31-Aug-23,Unknown,Others,?,?,"Donna Lee","Sophia Sato","Jennifer Nguyen","On Job Training",Morning,5
163d8e85-7199-47e1-af4d-b80fc477fbf4,Outcall,"Order Related","Seller Cancelled Order",?,?,"04/08/2023 10:49","04/08/2023 10:53",04-Aug-23,Unknown,Others,?,?,"Karen Schultz","Evelyn Kimura","John Smith",0-30,Morning,1
163de400-3e56-4d4f-aca5-ad4746e0f17a,Inbound,"Order Related",Delayed,91ff9cda-9c80-463d-8a7f-ce547e213e08,"19/07/2023 20:13","04/08/2023 17:13","04/08/2023 17:14",04-Aug-23,SHOLAPUR,Home,1200,?,"Carol Washington","Lucas Singh","John Smith",31-60,Evening,5
163e0ca9-6697-4744-a9bb-ea1adee48435,Inbound,Returns,"Reverse Pickup Enquiry",01e9e6ab-d3b7-4baf-b3e1-cbc02fd8376d,"06/08/2023 08:46","26/08/2023 08:13","26/08/2023 08:24",26-Aug-23,BANKA,Electronics,412,?,"Teresa Gilbert","Scarlett Chen","John Smith",0-30,Morning,5
163e1afc-f2b5-4eed-8f89-9c23c45c575f,Inbound,"Refund Related","Refund Enquiry",15935ba5-eef6-4cf5-a21a-2c82d80cbd8d,?,"17/08/2023 17:22","17/08/2023 17:23",17-Aug-23,Unknown,Others,?,?,"Christine Gray","Logan Lee","Emily Chen",0-30,Evening,5
163ed4a2-9c70-45bc-b5d7-491d4d431fa3,Inbound,Returns,"Reverse Pickup Enquiry",3b6f2455-b09b-4703-ae66-bd95015862c0,?,"24/08/2023 19:33","24/08/2023 19:36",24-Aug-23,Unknown,Others,?,?,"Nicholas Mata","Wyatt Kim","Michael Lee",61-90,Afternoon,5
163f5521-5bbf-440f-8624-b6a109da5c09,Inbound,"Order Related","Order status enquiry",?,?,"13/08/2023 23:29","13/08/2023 23:31",13-Aug-23,Unknown,Others,?,?,"Kristine Banks","Mia Patel","Emily Chen",0-30,Evening,1
164091d4-9724-4cca-8fd7-0a8db2b4eeb3,Inbound,Returns,"Reverse Pickup Enquiry",33945c17-b1b2-4c2c-a006-8b0ad6c7e3f5,?,"09/08/2023 12:29","09/08/2023 12:31",09-Aug-23,Unknown,Others,?,?,"Tamara Washington","Elijah Yamaguchi","John Smith",>90,Evening,5
16410671-22c1-4085-92a4-ea670bd478dc,Inbound,"Order Related","Invoice request",?,?,"13/08/2023 17:02","13/08/2023 17:25",13-Aug-23,Unknown,Others,?,?,"James Ford","Emily Yamashita","Michael Lee",>90,Morning,5
16416469-02f8-4bda-add1-411e09bea69d,Inbound,Returns,"Reverse Pickup Enquiry",?,?,"03/08/2023 16:57","04/08/2023 12:39",04-Aug-23,Unknown,Others,?,?,"Daniel Woods","Logan Lee","Emily Chen",61-90,Evening,1
16426990-16a8-40d6-9ce0-064448770c70,Inbound,"Refund Related","Refund Enquiry",2759b342-298e-40bb-8902-8d1f2479577a,?,"29/08/2023 22:20","29/08/2023 22:23",29-Aug-23,Unknown,Others,?,?,"Sheena Williams","Logan Lee","Emily Chen",0-30,Evening,5
16429ccc-271d-4add-9f85-4fb9ddebfbd9,Outcall,Feedback,"UnProfessional Behaviour",07eafbaf-de4b-428a-a99b-c8b56acaec87,?,"27/08/2023 17:13","29/08/2023 16:32",29-Aug-23,Unknown,Others,?,?,"Matthew Graham","Aiden Patel","Olivia Tan","On Job Training",Evening,4
16432ea6-301b-4ea6-a1fa-0d50da048697,Inbound,"Refund Related","Refund Related Issues",467250d4-52b6-45f0-82f8-8e91adcda8dc,?,"17/08/2023 14:46","17/08/2023 15:39",17-Aug-23,Unknown,Others,?,?,"David Smith","Nathan Patel","John Smith",>90,Split,5
16445bac-5b41-4109-b4cd-2044792b3965,Inbound,"Order Related","Invoice request",?,?,"27/08/2023 18:57","27/08/2023 18:59",27-Aug-23,Unknown,Others,?,?,"David Smith","Nathan Patel","John Smith",>90,Split,5
1644e860-107f-4d19-b168-91a3558b061b,Inbound,Cancellation,"Not Needed",310ea110-0f7b-4e22-80d6-5fe207658561,?,"28/08/2023 13:55","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Justin Willis","Wyatt Kim","Jennifer Nguyen","On Job Training",Morning,5
16451e5d-a60e-4231-8900-5e5ab7e0981b,Outcall,"Order Related","Invoice request",de12f11f-17fc-4460-b149-bf49c6d8ef1c,"03/08/2023 22:18","15/08/2023 21:46","15/08/2023 22:16",15-Aug-23,JAHANABAD,Mobile,12999,?,"Wanda Kelly","Logan Lee","Jennifer Nguyen","On Job Training",Morning,5
1645b997-e353-4d99-8f16-55e9983ff292,Inbound,"Refund Related","Refund Enquiry",7e5462ad-b368-4cdc-85fe-57aeef47871b,?,"29/08/2023 08:42","29/08/2023 08:47",29-Aug-23,Unknown,Others,?,?,"Casey Baldwin","Ethan Nakamura","Jennifer Nguyen","On Job Training",Morning,4
164747b5-19ac-479f-8454-c9abbcab3a9e,Outcall,Returns,"Reverse Pickup Enquiry",4af2deb4-b8e4-4794-8022-8da8319fe034,?,"17/08/2023 16:20","17/08/2023 16:22",17-Aug-23,Unknown,Others,?,?,"Daniel Murphy","Noah Patel","Michael Lee",>90,Morning,5
1647a0cc-ae02-470a-999c-b798b1618687,Inbound,"Refund Related","Refund Related Issues",537f4f2d-bb72-4844-a7d9-4eda511f4110,"10/08/2023 10:54","12/08/2023 10:07","12/08/2023 10:08",12-Aug-23,YAMUNANAGAR,Home,449,?,"Jennifer Munoz","Aiden Patel","John Smith",61-90,Morning,5
164942d5-e9cb-4839-a3bf-09d2be79813f,Email,"Order Related",Delayed,4be849d7-f80d-4271-b2e5-700f7190fc80,"22/08/2023 21:29","30/08/2023 11:43","30/08/2023 11:45",30-Aug-23,ARRAH,"Books & General merchandise",160,?,"Timothy Taylor","Sophia Sato","John Smith",0-30,Morning,5
164af039-651d-4272-872d-31ebe112c5c4,Inbound,Returns,Damaged,f3e3284f-40c1-49c5-b9e4-941818cd8b3e,"03/08/2023 09:16","05/08/2023 07:45","05/08/2023 07:52",05-Aug-23,HATHRAS,Mobile,43998,?,"Anthony Taylor","Emma Park","John Smith",31-60,Morning,4
164b0cf0-652e-4625-8572-6318655e2f9a,Inbound,Returns,"Reverse Pickup Enquiry",354d50f0-3e85-464e-a216-2ede4c780a95,?,"23/08/2023 21:32","23/08/2023 21:34",23-Aug-23,Unknown,Others,?,?,"Elijah Henderson","Elijah Yamaguchi","John Smith",61-90,Evening,5
164d3fc1-d9c4-4abe-8afe-c610918150f4,Outcall,"Order Related","Order status enquiry",4cc1a955-38f5-4255-b49d-43677fb95fbc,"09/08/2023 11:33","21/08/2023 10:04","21/08/2023 21:04",21-Aug-23,BANGALORE,Electronics,60990,?,"Gregory Jackson","Scarlett Chen","John Smith",0-30,Morning,5
164e598a-b7bc-45ac-9e9d-7e727c30997e,Inbound,"Product Queries","Product Specific Information",e2811d87-c327-46a9-a7b3-17eb9fbbcc00,?,"19/08/2023 16:49","19/08/2023 22:33",19-Aug-23,Unknown,Others,?,?,"Michele Kramer","William Park","John Smith",61-90,Evening,5
164eca04-eb94-46fd-b9f1-9b4017556c77,Inbound,Returns,"Reverse Pickup Enquiry",d70f7397-3643-49f5-8443-f15900b20226,?,"18/08/2023 09:44","18/08/2023 14:34",18-Aug-23,Unknown,Others,?,?,"Joseph Harper","Noah Patel","Michael Lee",>90,Morning,5
164fdf8e-0d62-4e55-a128-076d4e20db35,Inbound,Returns,"Reverse Pickup Enquiry",870195dd-e854-4ce7-b647-aa0f6a67383b,"28/07/2023 22:28","14/08/2023 17:18","14/08/2023 17:24",14-Aug-23,GHATSHILA,LifeStyle,1899,?,"Daniel Murphy","Noah Patel","Michael Lee",>90,Morning,5
16502179-c204-474c-bd60-9ae7e8ca68a0,Inbound,"Refund Related","Refund Related Issues",78ade5d2-195f-48a0-abaa-611db8fe8df7,?,"25/08/2023 14:27","25/08/2023 14:35",25-Aug-23,Unknown,Others,?,?,"Kimberly Bryan","Emily Yamashita","Michael Lee",31-60,Morning,4
1650631a-380c-4b30-96cf-046c1116bec4,Inbound,"Order Related",Installation/demo,4c4cd313-aca3-44ff-9230-6d759ab29b6f,?,"25/08/2023 12:06","25/08/2023 14:41",25-Aug-23,Unknown,Others,?,?,"Holly King","Zoe Yamamoto","Olivia Tan",>90,Morning,5
16506a6c-deca-4829-9888-a5f21fece002,Inbound,"Order Related","Order status enquiry",d46bf6d5-67ec-4a90-ba8c-780d5bb347ee,?,"09/08/2023 20:58","09/08/2023 22:34",09-Aug-23,Unknown,Others,?,?,"Michael Rodriguez","Carter Park","Jennifer Nguyen","On Job Training",Evening,2
1650f694-2f2c-4841-a37e-f04252ecb474,Inbound,"Product Queries","Product Specific Information",e8a50918-2dbf-4328-9f71-b9559460f319,?,"31/08/2023 09:37","31/08/2023 13:14",31-Aug-23,Unknown,Others,?,?,"Laura Allen","Oliver Nguyen","John Smith",>90,Morning,4
16519fea-dd3a-492a-a60b-3d7b648c3fab,Outcall,Returns,Wrong,c0664f2a-191d-4204-9c97-126051f5274b,?,"31/08/2023 10:15","31/08/2023 10:18",31-Aug-23,Unknown,Others,?,?,"Bonnie Durham","Austin Johnson","Michael Lee",0-30,Morning,1
1651de01-c9be-4fd5-adc0-41b6f7fdd41d,Outcall,Returns,"Reverse Pickup Enquiry",d9718921-1f1e-44ba-8f1d-352a5f1d3781,?,"28/08/2023 13:11","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Karen Carr","Lucas Singh","William Kim","On Job Training",Morning,3
1653e255-17bc-4a61-b756-db541304075d,Outcall,Returns,"Return request",cd6a9df5-f14a-40e0-a634-755cbea80ae1,?,"31/08/2023 17:17","31/08/2023 21:08",31-Aug-23,Unknown,Others,?,?,"Eric Nixon MD","Olivia Suzuki","Jennifer Nguyen","On Job Training",Morning,5
1654539b-463c-45d6-96fd-bb7947ce78db,Inbound,"Product Queries","Product Specific Information",a0ac7204-24fa-45be-aa0a-c1cb75691102,?,"25/08/2023 14:55","26/08/2023 00:45",26-Aug-23,Unknown,Others,?,?,"Jamie Smith","Scarlett Chen","John Smith",0-30,Morning,5
1654cdec-fd25-4c3e-9d98-985ede674985,Inbound,"Shopzilla Related","General Enquiry",91451e80-09b7-47ab-89d9-f6bde8139161,?,"08/08/2023 20:36","08/08/2023 21:31",08-Aug-23,Unknown,Others,?,?,"Rebecca Graham","Alexander Tanaka","Michael Lee",0-30,Evening,1
16552336-32b7-4561-a09a-51e4df91c10e,Inbound,Returns,"Fraudulent User",f53fc3a4-b205-44dc-8a9a-b750d7358b1b,?,"22/08/2023 09:11","22/08/2023 09:27",22-Aug-23,Unknown,Others,?,?,"Cathy Harris","Charlotte Suzuki","William Kim","On Job Training",Morning,1
16569a86-2e79-464c-a7cc-3489ec92b83f,Outcall,Returns,"Return request",e7855547-db33-4f00-a53f-869613ff633e,?,"24/08/2023 20:45","24/08/2023 20:46",24-Aug-23,Unknown,Others,?,?,"Brian Wall","Jacob Sato","William Kim","On Job Training",Evening,5
16576991-0ef0-46e6-861b-ef002216be09,Inbound,"Order Related","Order status enquiry",d9ac4120-c5c0-4f93-a317-481456239136,?,"30/08/2023 08:29","30/08/2023 19:56",30-Aug-23,Unknown,Others,?,?,"Debra Hanson","Alexander Tanaka","Jennifer Nguyen","On Job Training",Morning,5
1657adcd-b9e7-47cc-b7e8-afe047670549,Inbound,Returns,"Return request",?,?,"13/08/2023 21:09","13/08/2023 21:12",13-Aug-23,Unknown,Others,?,?,"Grace Martin","Jacob Sato","Emily Chen",0-30,Evening,5
1657c283-61de-4f01-bff0-3d1fcc8dc231,Inbound,Returns,"Reverse Pickup Enquiry",076872e5-b66a-40ab-b497-570694e9faa0,?,"26/08/2023 15:23","26/08/2023 15:25",26-Aug-23,Unknown,Others,?,?,"James Cunningham","Emma Park","Jennifer Nguyen","On Job Training",Evening,5
1658b177-b8bb-403c-b018-090c1446d481,Inbound,"Refund Related","Refund Related Issues",?,?,"15/08/2023 16:09","15/08/2023 16:25",15-Aug-23,Unknown,Others,?,?,"Cindy Stewart","Logan Lee","Emily Chen",61-90,Evening,5
165919f2-e182-4971-8f6d-1c02b9663bd5,Outcall,Returns,"Return request",cd0b7f8d-d9f9-484f-82ec-01ab01376261,?,"25/08/2023 15:31","25/08/2023 15:37",25-Aug-23,Unknown,Others,?,?,"Mary Smith","Charlotte Suzuki","Olivia Tan",>90,Morning,1
1659e092-4289-4344-8a71-a6ed798d7149,Inbound,"Order Related","Order status enquiry",4c1f6f3b-f03f-426c-a03d-515da69f9382,?,"09/08/2023 14:13","09/08/2023 14:14",09-Aug-23,Unknown,Others,?,?,"Rachel Avila","Lucas Singh","John Smith",>90,Evening,1
165a4343-7dd5-4d2b-99ff-4f0613e7cf65,Outcall,"Order Related",Delayed,67afba26-2092-4747-8624-c15f15f48d46,?,"22/08/2023 09:40","22/08/2023 09:41",22-Aug-23,Unknown,Others,?,?,"Jasmine Maxwell","Olivia Wang","Olivia Tan",>90,Morning,5
165cb97c-efec-42c4-91f5-ab369a9d135b,Inbound,Returns,Missing,bf312186-bcf8-4e6a-b532-d93a92b249a9,?,"20/08/2023 17:43","20/08/2023 17:46",20-Aug-23,Unknown,Others,?,?,"Sergio Carrillo","Emma Park","Jennifer Nguyen","On Job Training",Evening,5
165d3fa4-55a4-4159-80c3-44da526bea75,Inbound,Returns,Wrong,4bfd8556-3a3a-4ab1-b95c-83a4e9f67d32,?,"10/08/2023 17:13","10/08/2023 17:16",10-Aug-23,Unknown,Others,?,?,"Ryan Jackson","Olivia Wang","Emily Chen",31-60,Evening,5
165ebdf8-51f3-489a-ad57-5cb2643e46ba,Inbound,Returns,"Service Center - Service Denial",e5afe164-9285-42d1-b3a2-7e186c717786,?,"26/08/2023 19:23","26/08/2023 19:28",26-Aug-23,Unknown,Others,?,?,"Allen Bowers","Olivia Wang","John Smith",>90,Evening,5
165fa964-64ea-4193-9612-adf27be4d74a,Inbound,Returns,"Return request",?,?,"13/08/2023 18:16","13/08/2023 18:21",13-Aug-23,Unknown,Others,?,?,"David Perez","Lily Chen","Michael Lee",>90,Evening,5
1660054e-2403-49d9-b704-de9c0480162f,Inbound,"Order Related","Order status enquiry",39b08bff-12de-4b09-aa17-97b671e94891,"02/08/2023 09:59","07/08/2023 22:43","07/08/2023 22:58",07-Aug-23,HOSHIARPUR,Electronics,1899,?,"Emma Wyatt","Aiden Patel","Olivia Tan","On Job Training",Evening,1
1660da8a-3623-4418-9a60-f1bb5669660a,Inbound,Returns,"Reverse Pickup Enquiry",?,?,"12/08/2023 21:28","12/08/2023 21:33",12-Aug-23,Unknown,Others,?,?,"Bruce Banks","Zoe Yamamoto","William Kim","On Job Training",Morning,5
166142bd-659b-414f-a5bc-a5a592b8ceae,Inbound,Returns,"Return request",c354c169-4538-4634-a0af-5ee3b431a3e7,"17/08/2023 07:56","27/08/2023 17:45","27/08/2023 18:34",27-Aug-23,CHANDBALI,Electronics,999,?,"Gregory Morales","Wyatt Kim","William Kim","On Job Training",Morning,5
16619c39-6bc5-4af0-998c-5d85742a3545,Inbound,"Order Related","Priority delivery",?,?,"27/08/2023 11:12","27/08/2023 11:14",27-Aug-23,Unknown,Others,?,?,"Veronica Smith","Carter Park","Jennifer Nguyen","On Job Training",Morning,5
1661c06c-588e-485d-b6fa-b11a4a8ff3b7,Inbound,Returns,"Reverse Pickup Enquiry",7f252e8c-c257-4d86-94e6-f6a57bc3f28b,?,"01/08/2023 18:30","01/08/2023 18:40",01-Aug-23,Unknown,Others,?,?,"Alexis Campbell","Elijah Yamaguchi","Michael Lee",>90,Afternoon,5
16621b43-6dac-4135-8761-481463b1f985,Outcall,"Offers & Cashback","Other Cashback",66892cac-d799-4861-8f5c-5d10ef5b83a0,?,"25/08/2023 00:33","25/08/2023 00:35",25-Aug-23,Unknown,Others,?,?,"Mary Quinn","Mason Gupta","Jennifer Nguyen","On Job Training",Morning,5
16630353-24db-465c-ba04-02dfd8d79e75,Inbound,"Order Related","Order status enquiry",a9b80f16-91cd-46e1-b14e-78d95095f360,?,"31/08/2023 15:16","31/08/2023 15:17",31-Aug-23,Unknown,Others,?,?,"Ashley Lawson","Landon Tanaka","Jennifer Nguyen","On Job Training",Evening,1
16639033-a080-4f83-ae12-052874086b64,Inbound,"Refund Related","Refund Related Issues",5f961e9e-b522-4458-8d6d-2c889f07b79d,?,"05/08/2023 10:28","05/08/2023 10:31",05-Aug-23,Unknown,Others,?,?,"Sheri Hood","Ava Wong","Jennifer Nguyen","On Job Training",Morning,5
1664db87-6c5a-45f9-8f86-47878b65d957,Inbound,"Refund Related","Refund Enquiry",?,?,"15/08/2023 08:49","15/08/2023 08:52",15-Aug-23,Unknown,Others,?,?,"Scott Sanchez","Ethan Nakamura","Emily Chen",0-30,Evening,5
1666243f-2808-4815-ab93-aa82fc20ed80,Email,"Shopzilla Related","Signup Issues",?,?,"27/08/2023 13:34","27/08/2023 13:36",27-Aug-23,Unknown,Others,?,?,"Michael Mckee","Emily Yamashita","William Kim","On Job Training",Evening,5
1667173e-1c99-48b6-9c3a-5ef04a28904a,Outcall,"Order Related",Delayed,9cb16d97-fe6a-4c03-a5ce-bd7b685e6d09,?,"21/08/2023 16:42","21/08/2023 16:46",21-Aug-23,Unknown,Others,?,?,"Andrea Conley","Noah Patel","Michael Lee",31-60,Evening,4
1667d583-c32b-48f0-b891-acc18979936a,Inbound,"Order Related","Order status enquiry",3896dc4a-f3a9-41c6-b4e3-474a3c7a6180,?,"22/08/2023 15:37","22/08/2023 15:41",22-Aug-23,Unknown,Others,?,?,"Rachel Barnes","Emma Park","Jennifer Nguyen","On Job Training",Evening,5
1668e2e4-d849-4861-bd23-6ca312a27afb,Outcall,"Order Related","Priority delivery",06498f42-82fc-4a3f-b262-f28bdbcad194,?,"26/08/2023 23:53","26/08/2023 23:56",26-Aug-23,Unknown,Others,?,?,"Kathryn Vasquez","Noah Patel","Michael Lee",>90,Morning,5
1669dba2-2a68-4b76-8a45-5504a0e3cb85,Outcall,Feedback,"UnProfessional Behaviour",a3368fa3-0c30-4b33-bcca-c4fa44654171,?,"30/08/2023 21:17","30/08/2023 21:18",30-Aug-23,Unknown,Others,?,?,"Randy May","Emily Yamashita","William Kim","On Job Training",Evening,1
166a1aa4-713a-4ebf-b0bb-8f15b91da36e,Inbound,"Shopzilla Related","General Enquiry",76e454a9-f5bb-4676-83ed-63ce85354b87,?,"28/08/2023 12:51","28/08/2023 00:00",28-Aug-23,Unknown,Others,?,?,"Craig Ruiz","Carter Park","Jennifer Nguyen","On Job Training",Morning,5
166a8f9f-d783-4dc4-9233-a5696c5db305,Inbound,"Payments related","Wallet related",ae76c886-d192-4176-a8f2-2749d029c570,?,"19/08/2023 10:55","19/08/2023 18:55",19-Aug-23,Unknown,Others,?,?,"Nicholas Wright","Ava Wong","Olivia Tan",>90,Evening,1
166a9fb0-af25-436f-94e5-8eaed24d5964,Inbound,Returns,"Fraudulent User",81270c24-dfb2-4109-80d6-bdeea777de4d,"07/08/2023 17:41","11/08/2023 23:00","11/08/2023 23:19",11-Aug-23,"NEW DELHI","Books & General merchandise",384,?,"Matthew Graham","Aiden Patel","Olivia Tan","On Job Training",Evening,5
166d3b8c-220b-4c91-8065-65922456eb43,Inbound,"Order Related",Installation/demo,13bbe717-d463-49db-95e1-892f967c6b0e,?,"09/08/2023 22:46","09/08/2023 22:53",09-Aug-23,Unknown,Others,?,?,"Adam Hernandez","Nathan Patel","Emily Chen",0-30,Evening,5
166ea55c-5fec-4313-b7be-2ab7143ce70e,Inbound,"Order Related","Order status enquiry",7f1cf272-1f44-46af-bf82-cfa4ee257a89,?,"07/08/2023 09:32","07/08/2023 22:17",07-Aug-23,Unknown,Others,?,?,"James Jordan","Aiden Patel","John Smith",31-60,Morning,4
166f50ed-752b-4d79-b97b-d96e9a4dd068,Inbound,Returns,"Reverse Pickup Enquiry",9df52ca6-3ec2-4a9e-9ca2-8343a7eb54e1,"01/08/2023 14:04","14/08/2023 11:03","14/08/2023 17:39",14-Aug-23,AHMEDABAD,"Books & General merchandise",3999,?,"Chelsea Crawford","Carter Park","Jennifer Nguyen","On Job Training",Evening,3
166ff8b5-f6ac-447f-a517-bdc3ee9f180a,Inbound,Returns,"Reverse Pickup Enquiry",?,?,"12/08/2023 09:27","12/08/2023 14:35",12-Aug-23,Unknown,Others,?,?,"John Jones","Aiden Patel","John Smith",>90,Morning,5
1670350b-4ccb-4ffb-9a04-3bec34a1b874,Inbound,Returns,Damaged,4276a451-2640-4a31-a02a-6b5bae28dcb1,?,"05/08/2023 16:16","06/08/2023 00:46",06-Aug-23,Unknown,Others,?,?,"Jamie Burnett","Mia Patel","Olivia Tan",0-30,Morning,4
16714f6b-3408-4d73-a817-940bcc0134fe,Outcall,Returns,"Reverse Pickup Enquiry",e2f4a516-0760-4ce2-9252-e3339622a167,"19/07/2023 20:05","04/08/2023 13:59","07/08/2023 16:38",07-Aug-23,KHARGONE,Mobile,8499,?,"Lisa Wilson","Isabella Wong","Emily Chen",>90,Afternoon,1
1671c7fa-e527-4a05-8f1f-9a865dad9778,Outcall,Cancellation,"Not Needed",b754581f-a2a4-4ef2-abb1-aca09ac1a89c,?,"28/08/2023 23:38","29/08/2023 05:55",29-Aug-23,Unknown,Others,?,?,"Thomas Adams","Ava Wong","William Kim","On Job Training",Evening,5
1671e398-8f4a-4e66-a466-a02cdf9bc701,Inbound,"Product Queries","Product Specific Information",?,?,"13/08/2023 14:14","13/08/2023 20:45",13-Aug-23,Unknown,Others,?,?,"Samuel Blankenship","Brayden Wong","John Smith",>90,Morning,1
1673896b-6c93-4064-9c31-210e8991a809,Inbound,"Order Related",Installation/demo,?,?,"13/08/2023 19:22","13/08/2023 19:28",13-Aug-23,Unknown,Others,?,?,"Maria West","Mia Patel","Olivia Tan",>90,Morning,5
1673fa20-04a6-4e19-bf71-4cdd707ca95b,Inbound,"Order Related","Invoice request",ce683a09-018f-448c-b2e1-03092be7f62f,?,"08/08/2023 18:55","08/08/2023 19:00",08-Aug-23,Unknown,Others,?,?,"Samantha Miller","Brayden Wong","John Smith",>90,Evening,5
16778ee8-409b-4b8b-bd2f-e8a0f196eac9,Inbound,Returns,"Exchange / Replacement",617cddd4-216b-407a-8627-32733d87b726,?,"22/08/2023 22:09","22/08/2023 22:09",22-Aug-23,Unknown,Others,?,?,"Amanda Rodriguez","Abigail Suzuki","Jennifer Nguyen","On Job Training",Morning,5
167827c1-7765-45cb-8aa5-b8c4881678a8,Inbound,Returns,"Reverse Pickup Enquiry",ffad82bb-d85e-47d6-ba95-be36af2381d9,"15/07/2023 11:06","17/08/2023 15:31","17/08/2023 15:38",17-Aug-23,INDORE,Electronics,999,?,"Christopher Jones","Evelyn Kimura","Jennifer Nguyen","On Job Training",Evening,5
16787d83-4c2f-4171-99f3-4d3e6f58fc05,Outcall,"Shopzilla Related","General Enquiry",aef07bfd-bab9-4ccd-9a78-eb810a8f4946,?,"31/08/2023 21:16","31/08/2023 21:17",31-Aug-23,Unknown,Others,?,?,"Jennifer Munoz","Aiden Patel","John Smith",61-90,Morning,5
16790d6e-d34c-4b91-bc12-7a8cccc4d0e4,Inbound,"Order Related",Installation/demo,?,?,"16/08/2023 16:00","16/08/2023 16:06",16-Aug-23,Unknown,Others,?,?,"Kenneth Lara","Madison Kim","Michael Lee",31-60,Evening,4
16792aa7-a767-44c9-ad35-d8688ed4e398,Outcall,Returns,"Fraudulent User",5d0eb10b-7d58-4963-8d44-18b1f8b30e39,?,"20/08/2023 10:11","20/08/2023 11:37",20-Aug-23,Unknown,Others,?,?,"Erin Smith MD","Evelyn Kimura","John Smith",0-30,Morning,5
