"Unique id";"channel_name";"category";"Subcategory";"Customer Remarks";"Order_id";"order_date_time";"Issue_reported at";"issue_responded";"Survey_response_Date";"Customer_City";"Product_category";"Item_price";"connected_handling_time";"Agent_name";"Supervisor";"Manager";"Tenure Bucket";"Agent Shift";"CSAT Score"
"05429c4f-21bd-4b4c-971f-43babe121636";"Inbound";"Order Related";"Delayed";"After the complaint they told me to wait for 24hrs with patience. I have been waiting the said period and then nothing happened no one interacted ...why are you not caring your customers?it us really disappointing which I am not facing with other online sellers";"5066f519-e87c-44c8-9119-81252d42ad81";"26/07/2023 13:39";"06/08/2023 15:13";"07/08/2023 12:33";"07-Aug-23";"CHENNAI";"Home";282;0;"Melissa Russell";"Harper Wong";"Emily Chen";"31-60";"Afternoon";1
"054305ea-b966-4ffb-904b-00485547e7a7";"Inbound";"Product Queries";"Product Specific Information";"";"dd9d497e-0ac0-4882-aa2a-87f6b8e81d98";"";"08/08/2023 07:47";"08/08/2023 17:26";"08-Aug-23";"Unknown";"Others";0;0;"Nicole Cummings";"Jackson Park";"John Smith";">90";"Morning";1
"054400af-ee5b-4b0c-b93f-b0483cf055c6";"Outcall";"Order Related";"Invoice request";"";"";"";"16/08/2023 13:09";"16/08/2023 13:13";"16-Aug-23";"Unknown";"Others";0;0;"Lorraine Smith";"Carter Park";"Jennifer Nguyen";"On Job Training";"Evening";5
"054471f8-9d2c-4909-9afa-66e412e6f486";"Inbound";"Order Related";"Order status enquiry";"";"8b5a8149-362a-4e95-93e7-08628522d976";"";"01/08/2023 20:12";"01/08/2023 20:16";"01-Aug-23";"Unknown";"Others";0;0;"Matthew Bennett";"Olivia Wang";"John Smith";">90";"Evening";2
"0546ebb2-b458-4d5c-9b95-cfba4dea202e";"Inbound";"Returns";"Return request";"";"64afdbc0-1036-4dc9-9050-a87bcdb9c8ea";"";"23/08/2023 15:39";"23/08/2023 15:42";"23-Aug-23";"Unknown";"Others";0;0;"Kevin Walsh";"Lily Chen";"Michael Lee";">90";"Morning";5
"0546ef0b-3f6b-4774-bcf3-1db1e00eaad8";"Outcall";"Returns";"Return request";"Overall good response from your side";"e25b2b58-c312-4efa-ae6b-cac718310cb7";"";"30/08/2023 19:01";"30/08/2023 19:07";"30-Aug-23";"Unknown";"Others";0;0;"Craig Fuller";"Charlotte Suzuki";"William Kim";"On Job Training";"Morning";5
"0547ec76-2f0b-41d3-a579-917c7affc740";"Inbound";"Returns";"Return request";"";"05916c41-3b59-499e-918a-d040c63f2f62";"03/08/2023 15:27";"07/08/2023 19:18";"08/08/2023 17:54";"08-Aug-23";"BEGUSARAI";"Electronics";990;0;"Kathy Decker DVM";"Amelia Tanaka";"Michael Lee";"31-60";"Evening";5
"054a3630-bc3b-4735-9b4c-974b8120fd1d";"Inbound";"Returns";"Fraudulent User";"";"";"";"12/08/2023 19:18";"12/08/2023 19:20";"12-Aug-23";"Unknown";"Others";0;0;"William Brown";"Madison Kim";"John Smith";">90";"Morning";4
"054b5cf4-09d4-4fc1-b3fe-9dded2234f4a";"Inbound";"Returns";"Return request";"Thanku sir";"737b5e40-54e9-4f54-badf-169b0d23a8eb";"";"28/08/2023 13:32";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Ashley Ferguson";"Austin Johnson";"William Kim";"On Job Training";"Morning";5
"054d158d-d610-476f-bcef-c9586e337885";"Inbound";"Order Related";"Invoice request";"";"d616e3d1-dcf8-40f6-8463-b03d5b0ee862";"";"05/08/2023 19:55";"05/08/2023 20:05";"05-Aug-23";"Unknown";"Others";0;0;"James Blackwell";"Jackson Park";"William Kim";"On Job Training";"Evening";1
"054d2563-0f4a-40e6-9623-ceb97b5f074b";"Inbound";"Returns";"Fraudulent User";"";"893643ba-cac6-4b54-9987-3929ecb30573";"";"01/08/2023 11:08";"02/08/2023 08:40";"02-Aug-23";"Unknown";"Others";0;0;"Timothy Grant";"William Park";"John Smith";"31-60";"Morning";3
"054de1f8-ce9a-4edd-8a9e-411d4fdb7d9a";"Outcall";"Product Queries";"Product Specific Information";"";"";"";"11/08/2023 22:27";"12/08/2023 02:20";"12-Aug-23";"Unknown";"Others";0;0;"Eric Bowen";"Amelia Tanaka";"Michael Lee";"31-60";"Evening";1
"054eb335-c618-4d66-ab81-9b4eb69ef2a3";"Inbound";"Refund Related";"Refund Enquiry";"";"aa3908c0-80a6-4f42-a64d-8c8dccb5fe48";"";"18/08/2023 19:23";"18/08/2023 19:35";"18-Aug-23";"Unknown";"Others";0;0;"Kevin Lee";"Harper Wong";"William Kim";"On Job Training";"Evening";2
"054f0a62-02b2-4636-ab2a-45923b91953b";"Outcall";"Refund Related";"Refund Enquiry";"";"243366c5-a132-446c-8123-248f7bcc498f";"23/08/2023 09:10";"28/08/2023 11:32";"29/08/2023 10:47";"29-Aug-23";"VISHAKHAPATNAM";"LifeStyle";849;0;"Timothy Scott";"Zoe Yamamoto";"William Kim";"On Job Training";"Morning";5
"055133a8-57fa-4e42-a074-68a2935d6e87";"Inbound";"Returns";"Reverse Pickup Enquiry";"Good";"0ec6dcc6-176e-4699-823f-aace5ad9ed49";"";"28/08/2023 08:04";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Zachary Collins";"Jacob Sato";"Jennifer Nguyen";"On Job Training";"Morning";2
"0551d1c5-09c5-4587-9e2e-cd35be24869e";"Inbound";"Product Queries";"Product Specific Information";"Offer";"7a20112a-b71f-4e55-8662-a387df16b507";"";"31/08/2023 22:02";"31/08/2023 22:23";"31-Aug-23";"Unknown";"Others";0;0;"Deanna Wright";"Jackson Park";"William Kim";"On Job Training";"Morning";5
"05523ce6-f957-425b-88d6-04f62746e739";"Inbound";"Order Related";"Priority delivery";"";"4c0051be-82d9-4d88-b87e-3eca943df0cc";"29/07/2023 13:45";"03/08/2023 10:57";"03/08/2023 11:01";"03-Aug-23";"MADANPUR";"LifeStyle";269;0;"William Little MD";"Evelyn Kimura";"John Smith";"0-30";"Morning";5
"05531c6e-c17e-4e3d-83be-3825f2af78ea";"Inbound";"Shopzilla Related";"General Enquiry";"Nice";"d54252c2-46d9-4220-bc55-eb0bfcc4e3a1";"";"18/08/2023 21:11";"18/08/2023 21:16";"18-Aug-23";"Unknown";"Others";0;0;"Kristi Schultz";"Noah Patel";"Michael Lee";"61-90";"Night";5
"0554f289-a06d-449c-afac-0e2a11e9fcb3";"Email";"Returns";"Wrong";"";"c3db9e78-3987-41de-b4ec-2d8dfc3555c8";"20/08/2023 12:10";"24/08/2023 18:01";"24/08/2023 18:07";"24-Aug-23";"HYDERABAD";"Electronics";294;0;"Terri Lopez";"Dylan Kim";"Jennifer Nguyen";"On Job Training";"Evening";4
"05552095-69c1-4bbe-b102-14b0d81d601e";"Inbound";"Order Related";"Installation/demo";"";"";"";"15/08/2023 09:15";"15/08/2023 10:28";"15-Aug-23";"Unknown";"Others";0;0;"Robert Cook";"Mia Yamamoto";"Emily Chen";">90";"Evening";5
"05562e2e-f2d4-40e6-9850-ff0d7c7ce86f";"Inbound";"Returns";"Return request";"Customer support services Is very affective and helpful";"c88e92c0-f9d9-4876-bbc0-497f7b45a084";"30/07/2023 12:51";"14/08/2023 00:42";"14/08/2023 21:13";"14-Aug-23";"BHOPAL";"Electronics";1499;0;"Sarah Thomas";"Logan Lee";"Emily Chen";"61-90";"Evening";4
"05572adc-bdce-44fa-9f9b-9de69487f0d0";"Inbound";"Returns";"Self-Help";"";"ce4932bd-0e2a-4fec-9e88-d7763fde819d";"";"23/08/2023 12:53";"23/08/2023 14:13";"23-Aug-23";"Unknown";"Others";0;0;"David Meza MD";"Olivia Suzuki";"John Smith";"31-60";"Morning";5
"0557fd25-9803-4484-b49b-0263950d2f43";"Email";"Order Related";"Delayed";"";"edde6afa-81e5-4892-a6a7-ebcb523c0c6b";"14/07/2023 15:41";"30/08/2023 15:53";"30/08/2023 22:24";"30-Aug-23";"BHUBANESWAR";"Books & General merchandise";149;0;"Rhonda Martin DVM";"Wyatt Kim";"Jennifer Nguyen";"On Job Training";"Morning";4
"0559dbba-c2c3-49fb-849b-2634760c9ad7";"Email";"Order Related";"Delayed";"";"daca293c-4a1c-41d7-a771-83af4eaba2a1";"";"22/08/2023 13:44";"22/08/2023 13:53";"22-Aug-23";"Unknown";"Others";0;0;"Kyle Warren DDS";"Scarlett Chen";"John Smith";"0-30";"Morning";5
"055a96e1-9b90-46cb-843e-f59f20675505";"Inbound";"Order Related";"Installation/demo";"";"418341eb-0dbd-4b75-ae1d-97c185da4cfa";"";"09/08/2023 15:12";"09/08/2023 15:39";"09-Aug-23";"Unknown";"Others";0;0;"Cole Moore";"Emma Park";"John Smith";"31-60";"Morning";5
"055ae271-ca53-4a05-9975-f867feb657c6";"Inbound";"Order Related";"Order status enquiry";"Good job";"";"";"16/08/2023 15:34";"16/08/2023 20:37";"16-Aug-23";"Unknown";"Others";0;0;"Stacey Lynch";"Austin Johnson";"Michael Lee";"0-30";"Morning";5
"055b8c36-158c-4348-9637-47fd351c75dc";"Inbound";"Returns";"Return request";"Be clear in the calls";"f03b37f0-7d17-4d9b-996b-9488ebc5a865";"";"23/08/2023 16:13";"25/08/2023 14:15";"25-Aug-23";"Unknown";"Others";0;0;"Kristin Beasley";"Evelyn Kimura";"John Smith";"0-30";"Morning";4
"055c1f2c-0138-42bc-aa70-8fb7c935158a";"Inbound";"Order Related";"Delayed";"";"20afb614-95d3-424e-b808-600d3208d4f3";"16/08/2023 16:07";"23/08/2023 16:25";"23/08/2023 16:27";"23-Aug-23";"AMROHA";"Books & General merchandise";199;0;"Paul Mack";"Emma Park";"John Smith";"61-90";"Afternoon";1
"055c5015-d545-48b3-9339-b13d51aec58e";"Outcall";"Feedback";"UnProfessional Behaviour";"";"bc8a4977-e1da-49cc-8624-2b48d9e51ba2";"";"18/08/2023 20:27";"18/08/2023 20:30";"18-Aug-23";"Unknown";"Others";0;0;"Rebecca Walker";"Logan Lee";"Emily Chen";"61-90";"Evening";3
"055e14e4-92ab-40c2-8929-9e3aa4952d6e";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"";"";"14/08/2023 17:38";"14/08/2023 17:46";"14-Aug-23";"Unknown";"Others";0;0;"Angela Carlson";"Wyatt Kim";"Michael Lee";"61-90";"Afternoon";5
"056015c9-9f4e-471a-9320-fef5751eee1d";"Inbound";"Order Related";"Delayed";"";"39e7b6eb-ad3d-4684-a0f0-b7a0441390ff";"";"02/08/2023 22:45";"02/08/2023 22:46";"02-Aug-23";"Unknown";"Others";0;0;"Garrett Parker";"Wyatt Kim";"Michael Lee";">90";"Evening";5
"0560665b-6090-4f6c-9a29-20a947b9e4df";"Outcall";"Returns";"Wrong";"";"9f0b7c41-b652-4bfa-9673-1c3b15576105";"";"29/08/2023 06:45";"29/08/2023 07:34";"29-Aug-23";"Unknown";"Others";0;0;"Melissa West";"William Park";"John Smith";"31-60";"Morning";5
"0560f878-3d7c-4da0-ae0b-0a37fdb3966e";"Inbound";"Product Queries";"Product Specific Information";"She was very polite ??";"814db1f0-b0fd-451a-bddf-cea201ff1d09";"";"06/08/2023 20:36";"06/08/2023 22:25";"06-Aug-23";"Unknown";"Others";0;0;"Jeffrey Miller";"Elijah Yamaguchi";"Michael Lee";">90";"Afternoon";5
"0561afc3-808b-4a7d-887d-8d26c2feb238";"Outcall";"Order Related";"Seller Cancelled Order";"";"df804b0c-82e5-47e3-a42e-bf522c963fd6";"";"02/08/2023 18:57";"02/08/2023 18:59";"02-Aug-23";"Unknown";"Others";0;0;"Austin Gregory";"Olivia Suzuki";"John Smith";"31-60";"Morning";1
"05620a5a-7142-4bae-8f6a-3a5e7853ad91";"Inbound";"Order Related";"Seller Cancelled Order";"";"";"";"27/08/2023 13:33";"27/08/2023 13:35";"27-Aug-23";"Unknown";"Others";0;0;"Kenneth Holt";"Ava Wong";"Jennifer Nguyen";"On Job Training";"Morning";5
"0562f317-9d6e-4bf7-b720-dcd123860765";"Inbound";"Payments related";"Online Payment Issues";"";"4dea354f-de16-4f16-9197-506fafeda17f";"";"17/08/2023 10:57";"17/08/2023 11:00";"17-Aug-23";"Unknown";"Others";0;0;"Alicia Payne";"Olivia Suzuki";"Jennifer Nguyen";"On Job Training";"Morning";1
"0563c7f8-be89-40cb-a783-e403d09b4421";"Inbound";"Order Related";"Order status enquiry";"";"45ff5abf-01c4-4db7-ba01-f36cec63863b";"16/07/2023 12:11";"05/08/2023 23:28";"05/08/2023 23:29";"05-Aug-23";"BHUJ";"Electronics";599;0;"Trevor Turner";"Olivia Wang";"Emily Chen";"31-60";"Evening";1
"05645d94-d950-4e75-a9d6-3939de831364";"Outcall";"Feedback";"UnProfessional Behaviour";"";"";"";"14/08/2023 12:08";"14/08/2023 12:10";"14-Aug-23";"Unknown";"Others";0;0;"Craig Henderson";"Brayden Wong";"John Smith";">90";"Evening";4
"0564aad6-118c-41a1-86c3-ac8a98f9e661";"Inbound";"Product Queries";"Product Specific Information";"should be crystal clear rather than the fake information given by them and customer has to suffer.";"5c63021e-8771-4915-ab0d-ceed2b653c3c";"";"06/08/2023 23:05";"07/08/2023 15:55";"07-Aug-23";"Unknown";"Others";0;0;"Katrina Rodriguez";"Elijah Yamaguchi";"John Smith";">90";"Evening";3
"0564c5e0-de11-4a27-8b94-19efec7b48e7";"Outcall";"Returns";"Reverse Pickup Enquiry";"";"d18cd3d1-2d3b-4579-8846-529f894753ec";"";"22/08/2023 11:01";"22/08/2023 11:02";"22-Aug-23";"Unknown";"Others";0;0;"Noah Chase";"Evelyn Kimura";"John Smith";"0-30";"Morning";5
"0565402d-fea5-4fd8-9b69-5a763e7f24eb";"Outcall";"Product Queries";"Product Specific Information";"";"b3c6e891-d25f-4e21-af46-3d92cb3b153a";"";"21/08/2023 22:59";"21/08/2023 23:05";"21-Aug-23";"Unknown";"Others";0;0;"Wesley Meyer";"Zoe Yamamoto";"John Smith";">90";"Morning";1
"0565614e-4987-437f-9297-38f50c1139a4";"Inbound";"Refund Related";"Refund Related Issues";"Thanks you Shopzilla";"f0425c58-987d-48ac-aced-53b0ba4eb634";"";"19/08/2023 14:15";"19/08/2023 14:21";"19-Aug-23";"Unknown";"Others";0;0;"Karen Vasquez";"Emily Yamashita";"Michael Lee";">90";"Morning";5
"05661e1f-c4e6-42f2-b9e6-bfddf51da71b";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"0491751b-5903-435c-bda5-eb1de6f771b3";"";"17/08/2023 12:18";"17/08/2023 12:20";"17-Aug-23";"Unknown";"Others";0;0;"Laura Gonzales";"Zoe Yamamoto";"William Kim";"On Job Training";"Morning";5
"05664707-9fbe-41e5-ab80-3ffabf6029b3";"Inbound";"Order Related";"Seller Cancelled Order";"";"";"";"12/08/2023 13:36";"12/08/2023 13:41";"12-Aug-23";"Unknown";"Others";0;0;"Timothy Taylor";"Sophia Sato";"John Smith";"0-30";"Morning";5
"05664deb-8efe-4401-a8d8-39017aab04bf";"Inbound";"Order Related";"Order status enquiry";"";"f01409f7-ddc1-49b1-9466-8761be5b995e";"";"22/08/2023 19:15";"22/08/2023 19:17";"22-Aug-23";"Unknown";"Others";0;0;"Jonathan Wright";"Olivia Suzuki";"Olivia Tan";"On Job Training";"Morning";5
"0568119e-6894-44e6-a3cf-d731ff16d9ab";"Inbound";"Returns";"Fraudulent User";"Thanks you so much ma'am";"7267348f-3e9e-4283-b2e4-d676ef4ff874";"";"28/08/2023 08:15";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Randy Mullins";"Jackson Park";"Michael Lee";"31-60";"Evening";5
"0568f597-8c42-493d-8e37-483615aa0bd5";"Inbound";"Product Queries";"Product Specific Information";"";"";"";"14/08/2023 22:08";"14/08/2023 22:13";"14-Aug-23";"Unknown";"Others";0;0;"David Meyers";"Isabella Wong";"Emily Chen";">90";"Afternoon";5
"05693fa4-6403-43a3-80f4-ffff19166171";"Email";"Refund Related";"Refund Enquiry";"";"721ed3e7-2122-43c5-b5f1-6dd33d6d2538";"";"28/08/2023 13:02";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Matthew Calderon";"Abigail Suzuki";"Jennifer Nguyen";"On Job Training";"Evening";5
"056a960d-8421-4398-8d20-1d719d8bf840";"Outcall";"Order Related";"Installation/demo";"";"";"";"13/08/2023 10:41";"13/08/2023 11:09";"13-Aug-23";"Unknown";"Others";0;0;"Jasmin Rasmussen";"Abigail Suzuki";"Jennifer Nguyen";"On Job Training";"Morning";4
"056b922b-6fcc-4fdc-a0c0-a4622c300ef9";"Inbound";"Returns";"Reverse Pickup Enquiry";"Customer care executive was good but wm was not good";"6ec61b84-e6f9-4bf6-a0da-2dabaaf9ffa2";"";"16/08/2023 18:09";"17/08/2023 10:43";"17-Aug-23";"Unknown";"Others";0;0;"John Mccall";"Isabella Wong";"Emily Chen";">90";"Afternoon";4
"056c9817-1f53-4bc3-bf29-c54abc2431c4";"Inbound";"Shopzilla Related";"Shopzila Premium Related";"";"8a174b50-f0b5-4aad-a2ec-10b294f721ab";"";"05/08/2023 13:16";"05/08/2023 13:25";"05-Aug-23";"Unknown";"Others";0;0;"Penny Bradley";"Wyatt Kim";"Jennifer Nguyen";"On Job Training";"Morning";4
"056cd0c5-bc10-494f-8bd5-b9170c69943b";"Inbound";"Order Related";"Order status enquiry";"";"";"";"15/08/2023 15:58";"15/08/2023 16:00";"15-Aug-23";"Unknown";"Others";0;0;"Virginia Diaz";"Evelyn Kimura";"John Smith";"0-30";"Morning";5
"056d3974-b135-431f-b74d-ac6f902b950e";"Inbound";"Order Related";"Priority delivery";"";"0ac701ae-2912-4770-b100-342559288755";"31/07/2023 13:05";"18/08/2023 11:07";"18/08/2023 11:07";"18-Aug-23";"GORAKHPUR";"Home";207;0;"Bethany Lee";"Olivia Suzuki";"John Smith";"31-60";"Morning";5
"056d90a4-c2e2-49a2-a798-d45771d36805";"Inbound";"Order Related";"Delayed";"";"d1293030-c85a-43ce-9b0f-147a864ceb1f";"";"17/08/2023 20:15";"17/08/2023 20:22";"17-Aug-23";"Unknown";"Others";0;0;"Robert Lawrence";"Olivia Suzuki";"Jennifer Nguyen";"On Job Training";"Evening";5
"056ddb71-cbe9-43b3-a9d1-256236eb877e";"Inbound";"Order Related";"Delayed";"Very bad survice for you";"d3092e36-1e67-4a24-8ef9-36ae08947524";"";"09/08/2023 21:22";"10/08/2023 01:08";"10-Aug-23";"Unknown";"Others";0;0;"Lori Daugherty";"Mia Patel";"Emily Chen";"61-90";"Evening";1
"05717109-a113-4aae-87d5-ac59a05bad5e";"Outcall";"Returns";"Fraudulent User";"";"a9719e22-c23a-4b70-88d7-06a2d7ed3f84";"";"17/08/2023 09:49";"17/08/2023 10:00";"17-Aug-23";"Unknown";"Others";0;0;"Matthew Lambert";"Olivia Wang";"Olivia Tan";">90";"Afternoon";5
"05731c3e-1f65-4834-88f8-ab3c831a22be";"Email";"Order Related";"Installation/demo";"";"24099257-03d1-4c6b-8855-2df461865b9c";"";"29/08/2023 10:36";"29/08/2023 10:54";"29-Aug-23";"Unknown";"Others";0;0;"Gregory Davenport";"Charlotte Suzuki";"Jennifer Nguyen";"On Job Training";"Evening";5
"05733bd9-a053-4666-a7b4-45bb46d390fd";"Inbound";"Returns";"Reverse Pickup Enquiry";"My refund";"";"";"03/08/2023 12:47";"03/08/2023 13:32";"03-Aug-23";"Unknown";"Others";0;0;"Anna Lawrence";"Mason Gupta";"Jennifer Nguyen";"On Job Training";"Morning";1
"057484d0-7e8d-4732-bfed-8129abd5a117";"Inbound";"Returns";"Product related Issues";"";"d796d608-d8b9-4837-9356-b138b25bfc6a";"11/07/2023 08:11";"14/08/2023 09:28";"17/08/2023 16:16";"17-Aug-23";"MUMBAI";"Books & General merchandise";840;0;"Timothy Huff";"Aiden Patel";"John Smith";">90";"Morning";5
"0574988d-bae7-415e-966d-9a64e17e012e";"Inbound";"Order Related";"Installation/demo";"";"";"";"14/08/2023 09:07";"14/08/2023 09:10";"14-Aug-23";"Unknown";"Others";0;0;"Betty Harris";"Lily Chen";"Michael Lee";">90";"Morning";3
"05754626-4a72-4247-a971-11f9f45900fe";"Inbound";"Order Related";"Order status enquiry";"";"d206c46d-373b-4075-876b-6112ffe21c11";"";"05/08/2023 22:11";"05/08/2023 22:14";"05-Aug-23";"Unknown";"Others";0;0;"Carla Morgan";"Nathan Patel";"Emily Chen";"0-30";"Evening";5
"0575cb7d-6baa-48d5-9da9-7ef1cf682c6a";"Outcall";"Returns";"Fraudulent User";"okl";"c7a60592-a625-4eb7-b3e1-47bc8be282d4";"";"20/08/2023 19:03";"21/08/2023 08:58";"21-Aug-23";"Unknown";"Others";0;0;"Sara Chavez";"Lily Chen";"Michael Lee";"31-60";"Evening";5
"05769d01-cb8e-45bf-b0d2-1f8aa9b23d53";"Inbound";"Shopzilla Related";"Account updation";"";"cbb8e21d-3118-4152-874b-a59f332951ef";"";"28/08/2023 12:09";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Karen Montgomery";"Ava Wong";"William Kim";"On Job Training";"Evening";1
"0577c120-b384-423e-9378-9c0a331ed86d";"Outcall";"Returns";"Return request";"VERY GOOD BEHAVIOUR UR EXECUTIVE.10/10";"767a41b1-9dac-4862-8858-44cb9c841fe7";"";"28/08/2023 12:31";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Jennifer Martinez";"Austin Johnson";"Michael Lee";"0-30";"Morning";5
"0577cb28-9996-459d-8840-3c19147e083b";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"";"";"27/08/2023 14:20";"27/08/2023 14:25";"27-Aug-23";"Unknown";"Others";0;0;"Jesse Blevins";"Austin Johnson";"William Kim";"On Job Training";"Morning";5
"05789b22-6da0-48bd-89e7-2d562f9a9106";"Inbound";"Returns";"Return request";"";"448e5bfe-ffc3-45be-9cc2-28f272d2c692";"";"22/08/2023 22:15";"22/08/2023 22:17";"22-Aug-23";"Unknown";"Others";0;0;"Ronnie Romero";"Aiden Patel";"John Smith";">90";"Morning";5
"057babd1-67d6-430e-8644-8743c54d9264";"Inbound";"Order Related";"General Enquiry";"Delivery is late.  improve it.";"77932d96-2550-46f5-9a88-4ed6eefbb0f2";"";"10/08/2023 19:46";"10/08/2023 19:53";"10-Aug-23";"Unknown";"Others";0;0;"Cindy Kerr";"Alexander Tanaka";"Michael Lee";"0-30";"Evening";5
"057c7db6-ac6d-4e9c-bebb-bcaf99722013";"Inbound";"Order Related";"Delayed";"";"75c874cf-b7cb-430e-ab5f-0ed975c60479";"03/08/2023 06:33";"08/08/2023 20:25";"08/08/2023 20:28";"08-Aug-23";"HYDERABAD";"LifeStyle";279;0;"Charles Moore";"Nathan Patel";"Jennifer Nguyen";"On Job Training";"Evening";4
"057d3101-ac9d-42e9-a460-a5824078382e";"Inbound";"Order Related";"Invoice request";"Nice to talk ??";"c4e6412f-10f2-4dd9-9ebc-ca41b71ec1ee";"";"24/08/2023 20:52";"24/08/2023 20:53";"24-Aug-23";"Unknown";"Others";0;0;"Timothy Huff";"Aiden Patel";"John Smith";">90";"Morning";5
"057d41b2-2e9f-4543-b2ab-4b043a5ecab1";"Inbound";"Feedback";"UnProfessional Behaviour";"Customer service support disconnected my call while we were on hold";"009c5998-dc63-40c4-8d4f-6e384c7ea9cb";"";"25/08/2023 14:53";"25/08/2023 14:55";"25-Aug-23";"Unknown";"Others";0;0;"James Ford";"Emily Yamashita";"Michael Lee";">90";"Morning";1
"057d78f1-ae11-4933-bf14-758bcceccb61";"Inbound";"Cancellation";"Return cancellation";"Thank you Shopzilla";"ec9e6d05-734f-41a4-8419-822544de89da";"04/08/2023 11:11";"11/08/2023 10:54";"11/08/2023 11:31";"11-Aug-23";"KAKINADA";"LifeStyle";395;0;"Samuel Ramos";"Nathan Patel";"Michael Lee";">90";"Split";5
"057d9a9a-9685-4c4c-86f4-8e735a75ff65";"Inbound";"Order Related";"Order status enquiry";"";"8654000f-b64a-4f18-961b-a8ba231a9ba8";"22/08/2023 18:08";"28/08/2023 18:43";"28/08/2023 00:00";"28-Aug-23";"MADHUBANI";"Electronics";299;0;"Shannon Reyes";"Ava Wong";"William Kim";"On Job Training";"Evening";5
"057dca6d-c0be-423e-8d67-a1b6f808e291";"Outcall";"Refund Related";"Refund Enquiry";"Policies are more complex.Don't happy with sellers, they are new to Shopzilla, their review and ratings are very poor.If we Google Shopzilla seller name, it shows many complaints against seller on consumercomplaints platform.This make very owful experience for shopping via Shopzilla.";"f745c1ea-847e-4321-9b28-5a118f887568";"";"22/08/2023 08:44";"22/08/2023 08:45";"22-Aug-23";"Unknown";"Others";0;0;"Brandy Foley";"Ethan Nakamura";"Emily Chen";"0-30";"Evening";5
"057e28c8-3e6a-4373-b005-e45db15314b8";"Inbound";"Order Related";"General Enquiry";"";"85a03cff-5c47-42f7-9320-5779673e700e";"";"19/08/2023 07:38";"19/08/2023 07:38";"19-Aug-23";"Unknown";"Others";0;0;"Daniel Dalton";"Elijah Yamaguchi";"Emily Chen";"61-90";"Evening";5
"057ed544-80fa-4f06-9f94-9baab302aadb";"Inbound";"Payments related";"Online Payment Issues";"";"878959bd-6871-4480-aa4a-361a1cc05d93";"";"28/08/2023 11:55";"28/08/2023 00:00";"28-Aug-23";"Unknown";"Others";0;0;"Melissa West";"William Park";"John Smith";"31-60";"Morning";5
"057f0eef-bb7a-40ef-b1c2-c3a00c77773d";"Inbound";"Order Related";"Invoice request";"";"";"";"15/08/2023 14:33";"15/08/2023 14:36";"15-Aug-23";"Unknown";"Others";0;0;"Randall Mercer";"Jacob Sato";"Jennifer Nguyen";"On Job Training";"Morning";5
"057f41c9-63c5-45e6-8e08-43d4adc29e06";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"aa9cb1b2-b54c-4c1b-98d8-6339fec722dd";"22/07/2023 14:29";"27/08/2023 10:08";"27/08/2023 10:08";"27-Aug-23";"DIDWANA";"LifeStyle";599;0;"Joel Garcia";"Mia Patel";"Emily Chen";">90";"Evening";5
"057fe025-0a3a-4dd7-9ffe-ce0ee377d31e";"Inbound";"Order Related";"Priority delivery";"";"";"";"13/08/2023 21:07";"13/08/2023 21:16";"13-Aug-23";"Unknown";"Others";0;0;"Christopher Brown";"Aiden Patel";"Olivia Tan";"On Job Training";"Evening";5
"058073fc-248d-411f-b246-be6b83984d35";"Inbound";"Returns";"Reverse Pickup Enquiry";"";"0c342322-fb14-48f5-99c6-bf2d6b921047";"";"23/08/2023 16:18";"23/08/2023 19:56";"23-Aug-23";"Unknown";"Others";0;0;"Sarah Watts";"Logan Lee";"Jennifer Nguyen";"On Job Training";"Evening";5
"0580e815-3386-440e-9392-7aec53e8fd35";"Inbound";"Feedback";"UnProfessional Behaviour";"";"";"";"03/08/2023 18:35";"03/08/2023 18:38";"03-Aug-23";"Unknown";"Others";0;0;"Rachel Green";"Alexander Tanaka";"Michael Lee";"0-30";"Evening";5
"05811636-9481-4f81-9d00-26c734c86152";"Inbound";"Feedback";"UnProfessional Behaviour";"My not resolved";"5ff78b6f-40ac-4d4f-ab16-f7e0313cb6be";"23/07/2023 10:54";"13/08/2023 07:32";"13/08/2023 07:36";"13-Aug-23";"HOWRAH";"Furniture";1546;0;"Kristin King";"Dylan Kim";"Michael Lee";">90";"Morning";5
"0581cc69-f432-466a-8e26-10ba5dd3f905";"Inbound";"Returns";"Fraudulent User";"";"75eb82b6-1ca6-4035-9d0d-04ef99e94074";"08/08/2023 23:38";"10/08/2023 13:35";"11/08/2023 18:19";"11-Aug-23";"CHANDIGARH";"Books & General merchandise";120;0;"Kimberly Smith";"Zoe Yamamoto";"William Kim";"On Job Training";"Morning";4
